cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc,harvested,ndvi
217228,174237,157127,140739,180975,2019-01-21,5632,4608,82.9,66.5,59.9,53.7,69.0,5272,0.3440813781224897
40,0,0,0,0,2019-02-20,5632,4608,0.0,0.0,0.0,0.0,0.0,7997,0.5958276468849395
166985,107188,84788,63214,118601,2019-03-02,5632,4608,63.7,40.9,32.3,24.1,45.2,5794,0.4749862427047118
10,0,0,0,0,2019-03-12,5632,4608,0.0,0.0,0.0,0.0,0.0,6101,0.6377276485934472
222550,106636,67055,51204,116569,2019-04-11,5632,4608,84.9,40.7,25.6,19.5,44.5,7999,0.5201428388723651
261894,249013,228076,193646,254237,2019-04-21,5632,4608,99.9,95.0,87.0,73.9,97.0,3313,0.2613888960036454
258277,221597,183737,133196,231420,2019-05-01,5632,4608,98.5,84.5,70.1,50.8,88.3,1794,0.3517692137899687
75,0,0,0,0,2019-05-11,5632,4608,0.0,0.0,0.0,0.0,0.0,9851,0.6404627298419805
228263,112386,74811,43381,122108,2019-05-21,5632,4608,87.1,42.9,28.5,16.5,46.6,4200,0.5151756172389195
261979,260212,252966,237148,261364,2019-06-10,5632,4608,99.9,99.3,96.5,90.5,99.7,2118,0.1334750319744002
326,4,0,0,0,2019-06-20,5632,4608,0.1,0.0,0.0,0.0,0.0,10013,0.6425402724353145
480,85,5,0,77,2019-06-30,5632,4608,0.2,0.0,0.0,0.0,0.0,25464,0.6010599908196658
97,5,1,0,0,2019-07-20,5632,4608,0.0,0.0,0.0,0.0,0.0,29405,0.5570405600109614
70403,29147,21446,15005,34687,2019-07-30,5632,4608,26.9,11.1,8.2,5.7,13.2,35230,0.4594374405319037
22,3,2,0,0,2019-08-09,5632,4608,0.0,0.0,0.0,0.0,0.0,59178,0.4863022516469725
117788,81482,72561,61193,90681,2016-12-22,5632,5120,44.9,31.1,27.7,23.3,34.6,21216,0.31843025348490195
221218,184437,165219,145367,195662,2017-01-01,5632,5120,84.4,70.4,63.0,55.5,74.6,8930,0.18487345659357526
156256,98237,62854,27450,110740,2017-01-11,5632,5120,59.6,37.5,24.0,10.5,42.2,4020,0.4827270971000815
57749,37290,26704,16125,42539,2017-02-10,5632,5120,22.0,14.2,10.2,6.2,16.2,2375,0.6057269882833664
68483,42345,28699,18789,48716,2017-02-20,5632,5120,26.1,16.2,10.9,7.2,18.6,4492,0.5634695330977355
239480,212310,189686,158005,223091,2017-03-02,5632,5120,91.4,81.0,72.4,60.3,85.1,3502,0.2363544346136175
109653,88834,76567,63898,99022,2017-03-12,5632,5120,41.8,33.9,29.2,24.4,37.8,5492,0.5297261425074635
182,5,0,0,0,2017-04-01,5632,5120,0.1,0.0,0.0,0.0,0.0,10026,0.528804862825911
46,0,0,0,0,2017-04-11,5632,5120,0.0,0.0,0.0,0.0,0.0,8444,0.5106014192529533
261858,259629,257789,254476,260232,2017-05-01,5632,5120,99.9,99.0,98.3,97.1,99.3,319,0.15223620894436354
37,8,0,0,0,2017-05-11,5632,5120,0.0,0.0,0.0,0.0,0.0,13182,0.5866970800371513
243102,186497,159531,136653,205265,2017-05-21,5632,5120,92.7,71.1,60.9,52.1,78.3,5323,0.34729436510863365
159109,64416,22879,7148,82698,2017-05-31,5632,5120,60.7,24.6,8.7,2.7,31.5,14188,0.40965081032851336
23298,12978,8835,4814,15425,2017-06-20,5632,5120,8.9,5.0,3.4,1.8,5.9,11737,0.569509669253446
260930,249194,229766,215599,253945,2017-07-10,5632,5120,99.5,95.1,87.6,82.2,96.9,4962,0.1656614231603779
135,3,0,0,0,2017-07-20,5632,5120,0.1,0.0,0.0,0.0,0.0,32639,0.5321965087801491
122132,65891,56926,49231,71709,2017-07-30,5632,5120,46.6,25.1,21.7,18.8,27.4,32174,0.3436470204998225
22,2,1,0,0,2017-08-09,5632,5120,0.0,0.0,0.0,0.0,0.0,49328,0.4245250973358031
11,0,0,0,0,2017-08-19,5632,5120,0.0,0.0,0.0,0.0,0.0,50724,0.3871515858088404
125,21,5,0,0,2017-09-08,5632,5120,0.0,0.0,0.0,0.0,0.0,73307,0.2977079663538444
248671,214214,200648,185408,223454,2017-09-18,5632,5120,94.9,81.7,76.5,70.7,85.2,21871,0.08454715029656003
85166,50954,41387,30862,57550,2017-09-28,5632,5120,32.5,19.4,15.8,11.8,22.0,66825,0.19419072912236407
142842,115538,104239,92995,126827,2017-10-08,5632,5120,54.5,44.1,39.8,35.5,48.4,54285,0.1376836504240607
854,5,0,0,0,2017-10-28,5632,5120,0.3,0.0,0.0,0.0,0.0,60278,0.3209014313812157
6777,2135,440,167,2649,2017-11-07,5632,5120,2.6,0.8,0.2,0.1,1.0,41351,0.3753730790259009
234813,184579,166243,150193,195902,2017-11-17,5632,5120,89.6,70.4,63.4,57.3,74.7,9564,0.2508635934177474
67093,43708,36718,29969,49443,2017-11-27,5632,5120,25.6,16.7,14.0,11.4,18.9,11761,0.4513004266199906
10057,6499,4699,2542,8200,2017-12-07,5632,5120,3.8,2.5,1.8,1.0,3.1,7948,0.558609345392979
78100,32335,26349,21227,36564,2017-12-17,5632,5120,29.8,12.3,10.1,8.1,13.9,5699,0.5849972048257549
36373,23166,15491,7202,28332,2017-12-27,5632,5120,13.9,8.8,5.9,2.7,10.8,11030,0.5108669901339906
253937,205769,180516,162098,214950,2018-01-06,5632,5120,96.9,78.5,68.9,61.8,82.0,7204,0.27023089917565873
183070,135931,114243,96570,145548,2018-01-26,5632,5120,69.8,51.9,43.6,36.8,55.5,8562,0.270412542940779
262138,262092,261976,261542,262144,2018-02-15,5632,5120,100.0,100.0,99.9,99.8,100.0,5507,0.11635706438180116
129050,101224,89475,76775,111948,2018-03-17,5632,5120,49.2,38.6,34.1,29.3,42.7,1788,0.5212009412214816
240521,160028,121145,88072,174132,2018-04-16,5632,5120,91.8,61.0,46.2,33.6,66.4,1065,0.4597955781499314
51,2,0,0,0,2018-04-26,5632,5120,0.0,0.0,0.0,0.0,0.0,4247,0.6638718093794569
237971,153917,111331,82770,171360,2018-05-06,5632,5120,90.8,58.7,42.5,31.6,65.4,13698,0.34097634036848506
258077,228916,191288,168285,237004,2018-05-26,5632,5120,98.4,87.3,73.0,64.2,90.4,9637,0.4153198060546204
550,8,0,0,0,2018-06-05,5632,5120,0.2,0.0,0.0,0.0,0.0,19073,0.5710280728686935
1170,478,283,92,659,2018-06-15,5632,5120,0.4,0.2,0.1,0.0,0.3,24074,0.5222958449766409
162634,79573,42520,19994,96458,2018-06-25,5632,5120,62.0,30.4,16.2,7.6,36.8,18824,0.3372887104413277
109341,72991,62020,51094,84330,2018-07-05,5632,5120,41.7,27.8,23.7,19.5,32.2,32594,0.3586443743690799
112,4,0,0,0,2018-07-15,5632,5120,0.0,0.0,0.0,0.0,0.0,52638,0.42722991570615904
87724,46883,21267,7049,60182,2018-07-25,5632,5120,33.5,17.9,8.1,2.7,23.0,43034,0.30156781301193986
57304,35965,27569,17857,43403,2018-08-04,5632,5120,21.9,13.7,10.5,6.8,16.6,56161,0.3041918389510866
104601,40698,13065,2604,51009,2018-08-14,5632,5120,39.9,15.5,5.0,1.0,19.5,70028,0.2593613166797374
2056,920,499,125,1285,2018-08-24,5632,5120,0.8,0.4,0.2,0.0,0.5,89241,0.26622318547082485
34,1,0,0,0,2018-09-03,5632,5120,0.0,0.0,0.0,0.0,0.0,97849,0.2709553793640557
142917,101051,91477,82508,110327,2018-09-13,5632,5120,54.5,38.5,34.9,31.5,42.1,84257,0.175950005993271
138615,44711,21310,16187,51269,2018-10-03,5632,5120,52.9,17.1,8.1,6.2,19.6,101542,0.23698494081997334
98078,75767,66738,54233,84699,2018-10-23,5632,5120,37.4,28.9,25.5,20.7,32.3,61216,0.2261620758284491
107793,62393,47483,34525,72623,2018-11-02,5632,5120,41.1,23.8,18.1,13.2,27.7,48007,0.3002883518562302
74916,33999,25122,17851,39421,2018-11-12,5632,5120,28.6,13.0,9.6,6.8,15.0,32748,0.3534243019767879
70957,44591,30164,14252,52043,2018-11-22,5632,5120,27.1,17.0,11.5,5.4,19.9,28751,0.3557303434654733
43877,16742,12889,10844,19493,2018-12-02,5632,5120,16.7,6.4,4.9,4.1,7.4,25296,0.3699910567336729
262139,262133,262125,262099,262144,2019-01-01,5632,5120,100.0,100.0,100.0,100.0,100.0,27,0.022401213160110924
183024,125009,98946,78800,138846,2019-01-21,5632,5120,69.8,47.7,37.7,30.1,53.0,3744,0.4751647251438223
119,0,0,0,0,2019-02-20,5632,5120,0.0,0.0,0.0,0.0,0.0,4034,0.6157001110752257
92796,64077,46422,29047,73244,2019-03-02,5632,5120,35.4,24.4,17.7,11.1,27.9,5609,0.4942710760168404
31,0,0,0,0,2019-03-12,5632,5120,0.0,0.0,0.0,0.0,0.0,3996,0.6419909972919888
250117,152549,106619,86643,161469,2019-04-11,5632,5120,95.4,58.2,40.7,33.1,61.6,2604,0.5137741835673687
262093,257503,244030,211756,260290,2019-04-21,5632,5120,100.0,98.2,93.1,80.8,99.3,1775,0.3287045596953841
192841,147505,119715,77603,156381,2019-05-01,5632,5120,73.6,56.3,45.7,29.6,59.7,995,0.3521146992750359
86,0,0,0,0,2019-05-11,5632,5120,0.0,0.0,0.0,0.0,0.0,1655,0.6511081063095937
110968,29342,17722,8394,33506,2019-05-21,5632,5120,42.3,11.2,6.8,3.2,12.8,377,0.5882913672168458
257826,225280,198932,168596,233773,2019-06-10,5632,5120,98.4,85.9,75.9,64.3,89.2,1597,0.2149239187838463
316,10,0,0,0,2019-06-20,5632,5120,0.1,0.0,0.0,0.0,0.0,7990,0.6451551091565396
639,325,236,129,421,2019-06-30,5632,5120,0.2,0.1,0.1,0.0,0.2,18717,0.5886317649689986
63,3,0,0,0,2019-07-20,5632,5120,0.0,0.0,0.0,0.0,0.0,25187,0.5372183541985387
186617,130947,113694,94757,147580,2019-07-30,5632,5120,71.2,50.0,43.4,36.1,56.3,18765,0.3488251186316201
30,4,0,0,0,2019-08-09,5632,5120,0.0,0.0,0.0,0.0,0.0,47070,0.4615556558296675
118952,89237,71693,53589,100008,2016-12-22,5632,5632,45.4,34.0,27.3,20.4,38.2,19319,0.3159933346949048
137521,100701,84764,67069,111625,2017-01-01,5632,5632,52.5,38.4,32.3,25.6,42.6,14614,0.3907953164005882
111864,74697,56237,35619,83163,2017-01-11,5632,5632,42.7,28.5,21.5,13.6,31.7,3106,0.4563582936467062
36054,22379,16103,11049,25367,2017-02-10,5632,5632,13.8,8.5,6.1,4.2,9.7,2179,0.6025109345966729
55358,40306,31099,20881,46167,2017-02-20,5632,5632,21.1,15.4,11.9,8.0,17.6,3323,0.5821761145234201
173233,109119,84917,59490,121080,2017-03-02,5632,5632,66.1,41.6,32.4,22.7,46.2,6168,0.5688367684157951
59013,46045,37439,28604,51721,2017-03-12,5632,5632,22.5,17.6,14.3,10.9,19.7,5572,0.5640930005788978
87,6,0,0,0,2017-04-01,5632,5632,0.0,0.0,0.0,0.0,0.0,8812,0.5238626101578114
378,36,0,0,0,2017-04-11,5632,5632,0.1,0.0,0.0,0.0,0.0,6862,0.5122035778812913
262144,262144,262144,262144,262144,2017-05-01,5632,5632,100.0,100.0,100.0,100.0,100.0,3,0.04116842661308148
8,0,0,0,0,2017-05-11,5632,5632,0.0,0.0,0.0,0.0,0.0,10314,0.5842715662011516
233269,180007,153685,131657,197862,2017-05-21,5632,5632,89.0,68.7,58.6,50.2,75.5,4286,0.2874941712189187
136178,56639,17453,2841,72263,2017-05-31,5632,5632,51.9,21.6,6.7,1.1,27.6,3427,0.4989869305081438
55019,39789,29888,21351,42674,2017-06-20,5632,5632,21.0,15.2,11.4,8.1,16.3,8487,0.5524706990952041
262000,256768,247384,233941,259452,2017-07-10,5632,5632,99.9,97.9,94.4,89.2,99.0,1227,0.02695153893054436
0,0,0,0,0,2017-07-20,5632,5632,0.0,0.0,0.0,0.0,0.0,24475,0.5143673873939847
108615,45205,33981,26018,51981,2017-07-30,5632,5632,41.4,17.2,13.0,9.9,19.8,25554,0.3660678044654802
9,0,0,0,0,2017-08-09,5632,5632,0.0,0.0,0.0,0.0,0.0,31426,0.4377403585970874
5,1,0,0,0,2017-08-19,5632,5632,0.0,0.0,0.0,0.0,0.0,33531,0.4000455098006252
4279,2948,2368,1806,3774,2017-09-08,5632,5632,1.6,1.1,0.9,0.7,1.4,44100,0.31796867287560904
204147,108430,84245,69075,119371,2017-09-18,5632,5632,77.9,41.4,32.1,26.4,45.5,38699,0.2230657835301672
36147,18380,9524,2530,22570,2017-09-28,5632,5632,13.8,7.0,3.6,1.0,8.6,60607,0.2380038740450511
115424,88806,76436,64335,100333,2017-10-08,5632,5632,44.0,33.9,29.2,24.5,38.3,59152,0.1877975420392098
23,2,0,0,0,2017-10-28,5632,5632,0.0,0.0,0.0,0.0,0.0,53952,0.27639133228583784
8886,5671,4845,3813,6619,2017-11-07,5632,5632,3.4,2.2,1.8,1.5,2.5,47455,0.30169133018792715
229613,213763,208435,203247,217316,2017-11-17,5632,5632,87.6,81.5,79.5,77.5,82.9,3369,0.06586887045757972
74697,51034,40715,32175,58896,2017-11-27,5632,5632,28.5,19.5,15.5,12.3,22.5,15467,0.39304493417522013
6705,3982,2597,1196,5214,2017-12-07,5632,5632,2.6,1.5,1.0,0.5,2.0,11831,0.492158403530456
120211,82291,71627,60311,89047,2017-12-17,5632,5632,45.9,31.4,27.3,23.0,34.0,6071,0.439603318668409
60531,48260,41801,34275,52871,2017-12-27,5632,5632,23.1,18.4,15.9,13.1,20.2,15220,0.3571744320040338
105269,62853,53044,42847,71214,2018-01-06,5632,5632,40.2,24.0,20.2,16.3,27.2,14143,0.36835951273151735
220416,183815,167979,152513,192296,2018-01-26,5632,5632,84.1,70.1,64.1,58.2,73.4,5350,0.18911808256041146
262144,262144,262144,262144,262144,2018-02-15,5632,5632,100.0,100.0,100.0,100.0,100.0,109,0.056325164658034964
68458,49868,39284,29237,57154,2018-03-17,5632,5632,26.1,19.0,15.0,11.2,21.8,4449,0.5672340185493516
258257,206134,162703,133381,219248,2018-04-16,5632,5632,98.5,78.6,62.1,50.9,83.6,4267,0.31341032404286656
153,1,0,0,0,2018-04-26,5632,5632,0.1,0.0,0.0,0.0,0.0,12210,0.6179653016247502
255514,202462,168034,145732,217601,2018-05-06,5632,5632,97.5,77.2,64.1,55.6,83.0,13090,0.3140111707863376
262144,262067,259663,253999,262144,2018-05-26,5632,5632,100.0,100.0,99.1,96.9,100.0,2623,0.05015912978826777
189,0,0,0,0,2018-06-05,5632,5632,0.1,0.0,0.0,0.0,0.0,21473,0.5331822522146852
346,1,0,0,0,2018-06-15,5632,5632,0.1,0.0,0.0,0.0,0.0,20367,0.4901711707140347
101442,31978,10446,1680,40000,2018-06-25,5632,5632,38.7,12.2,4.0,0.6,15.3,8696,0.37963439789993736
89217,58720,47217,34306,69164,2018-07-05,5632,5632,34.0,22.4,18.0,13.1,26.4,22651,0.3884296321637463
2249,47,2,1,0,2018-07-15,5632,5632,0.9,0.0,0.0,0.0,0.0,35612,0.43606717305510906
27674,10958,4508,1014,14878,2018-07-25,5632,5632,10.6,4.2,1.7,0.4,5.7,32927,0.3674880526629854
40970,21418,14211,6527,26335,2018-08-04,5632,5632,15.6,8.2,5.4,2.5,10.0,36624,0.32320415667451696
48865,23407,10173,2324,28415,2018-08-14,5632,5632,18.6,8.9,3.9,0.9,10.8,43935,0.3293686825283471
12513,6356,4265,2077,7998,2018-08-24,5632,5632,4.8,2.4,1.6,0.8,3.1,48765,0.296827720861507
114,5,1,0,0,2018-09-03,5632,5632,0.0,0.0,0.0,0.0,0.0,54147,0.3018081019687841
154460,107578,94172,82884,117270,2018-09-13,5632,5632,58.9,41.0,35.9,31.6,44.7,55059,0.17887554434388794
180920,112330,90195,78156,126123,2018-10-03,5632,5632,69.0,42.9,34.4,29.8,48.1,61587,0.17537013179048205
157559,122770,112941,101506,132412,2018-10-23,5632,5632,60.1,46.8,43.1,38.7,50.5,41806,0.14728593213478414
47121,17468,9399,4926,21396,2018-11-02,5632,5632,18.0,6.7,3.6,1.9,8.2,49876,0.2739298649922465
93734,47721,36188,29074,54197,2018-11-12,5632,5632,35.8,18.2,13.8,11.1,20.7,34629,0.301809409967638
213238,184988,166607,140567,197462,2018-11-22,5632,5632,81.3,70.6,63.6,53.6,75.3,27788,0.19593731934694306
55978,29906,24912,20633,35944,2018-12-02,5632,5632,21.4,11.4,9.5,7.9,13.7,33705,0.3047513691098805
262131,262013,261711,260664,262144,2019-01-01,5632,5632,100.0,100.0,99.8,99.4,100.0,843,0.04904917392581622
185710,129590,106800,86268,144724,2019-01-21,5632,5632,70.8,49.4,40.7,32.9,55.2,1612,0.459878388277424
77,0,0,0,0,2019-02-20,5632,5632,0.0,0.0,0.0,0.0,0.0,1926,0.6125632569764432
93446,66012,53432,39670,73584,2019-03-02,5632,5632,35.6,25.2,20.4,15.1,28.1,5033,0.5333628087521252
16,0,0,0,0,2019-03-12,5632,5632,0.0,0.0,0.0,0.0,0.0,6438,0.6104053659641
261213,246540,218067,196465,253410,2019-04-11,5632,5632,99.6,94.0,83.2,74.9,96.7,3241,0.29896654083494306
262142,262115,262002,261407,262144,2019-04-21,5632,5632,100.0,100.0,99.9,99.7,100.0,2719,0.1372822617751955
120880,62553,40385,21978,69372,2019-05-01,5632,5632,46.1,23.9,15.4,8.4,26.5,2706,0.4943334172438678
60,0,0,0,0,2019-05-11,5632,5632,0.0,0.0,0.0,0.0,0.0,5804,0.6238119453544564
66219,20842,12887,6487,24611,2019-05-21,5632,5632,25.3,8.0,4.9,2.5,9.4,8505,0.5556444224861179
232287,171390,132408,108441,183543,2019-06-10,5632,5632,88.6,65.4,50.5,41.4,70.0,10815,0.3874335890374614
255,3,0,0,0,2019-06-20,5632,5632,0.1,0.0,0.0,0.0,0.0,21439,0.5613700143287246
1477,383,135,58,486,2019-06-30,5632,5632,0.6,0.1,0.1,0.0,0.2,22876,0.5159693492399567
58,1,0,0,0,2019-07-20,5632,5632,0.0,0.0,0.0,0.0,0.0,30394,0.4694825411014034
216392,165887,142999,120028,183802,2019-07-30,5632,5632,82.5,63.3,54.5,45.8,70.1,25991,0.2785638679546177
45,0,0,0,0,2019-08-09,5632,5632,0.0,0.0,0.0,0.0,0.0,41576,0.396418161594628
164445,138951,110349,87305,145419,2016-12-22,5632,6144,62.7,53.0,42.1,33.3,55.5,121,0.3300968904268136
95109,83251,77470,69405,89741,2017-01-01,5632,6144,36.3,31.8,29.6,26.5,34.2,192,0.1420765375817088
13440,7583,4152,1971,8953,2017-01-11,5632,6144,5.1,2.9,1.6,0.8,3.4,0,0.6155973939447291
53345,37074,28498,20610,42430,2017-02-10,5632,6144,20.3,14.1,10.9,7.9,16.2,0,0.7259553406771204
60750,42969,30886,15742,51109,2017-02-20,5632,6144,23.2,16.4,11.8,6.0,19.5,0,0.5590915140172508
107203,83092,70430,55595,91630,2017-03-02,5632,6144,40.9,31.7,26.9,21.2,35.0,64,0.5326420262963119
72089,57093,47731,38758,64010,2017-03-12,5632,6144,27.5,21.8,18.2,14.8,24.4,1,0.7334468026371055
2,0,0,0,0,2017-04-01,5632,6144,0.0,0.0,0.0,0.0,0.0,0,0.6667570467655506
1,0,0,0,0,2017-04-11,5632,6144,0.0,0.0,0.0,0.0,0.0,0,0.6417809500641627
262144,262144,262144,262144,262144,2017-05-01,5632,6144,100.0,100.0,100.0,100.0,100.0,30,0.06430092811292934
0,0,0,0,0,2017-05-11,5632,6144,0.0,0.0,0.0,0.0,0.0,40,0.6526747025655397
149937,118395,107420,96491,127832,2017-05-21,5632,6144,57.2,45.2,41.0,36.8,48.8,118,0.4558798467682459
158769,92004,43374,12917,118026,2017-05-31,5632,6144,60.6,35.1,16.5,4.9,45.0,89,0.5228242947969942
120071,91875,77516,58219,99267,2017-06-20,5632,6144,45.8,35.0,29.6,22.2,37.9,18,0.4148743510412379
248138,132223,103431,82304,145707,2017-07-10,5632,6144,94.7,50.4,39.5,31.4,55.6,45,0.5156009056483648
0,0,0,0,0,2017-07-20,5632,6144,0.0,0.0,0.0,0.0,0.0,59,0.6326269930816509
253255,227314,214373,201249,235364,2017-07-30,5632,6144,96.6,86.7,81.8,76.8,89.8,993,0.13240764792390972
0,0,0,0,0,2017-08-09,5632,6144,0.0,0.0,0.0,0.0,0.0,313,0.5476746931777897
0,0,0,0,0,2017-08-19,5632,6144,0.0,0.0,0.0,0.0,0.0,833,0.4673862358839423
13,1,0,0,0,2017-09-08,5632,6144,0.0,0.0,0.0,0.0,0.0,1183,0.3722949829294263
217878,127656,105298,85750,142742,2017-09-18,5632,6144,83.1,48.7,40.2,32.7,54.5,1912,0.2777637764038059
59678,37869,27969,17102,44558,2017-09-28,5632,6144,22.8,14.4,10.7,6.5,17.0,2153,0.2577876509383568
165646,138011,127390,116514,149233,2017-10-08,5632,6144,63.2,52.6,48.6,44.4,56.9,2063,0.18263496862782588
1,0,0,0,0,2017-10-28,5632,6144,0.0,0.0,0.0,0.0,0.0,3691,0.17351023872581628
4956,3500,2826,1895,4578,2017-11-07,5632,6144,1.9,1.3,1.1,0.7,1.7,3078,0.22085852195915345
45031,34582,30600,25365,39475,2017-11-17,5632,6144,17.2,13.2,11.7,9.7,15.1,656,0.3122714456039875
31069,23854,19442,15154,28059,2017-11-27,5632,6144,11.9,9.1,7.4,5.8,10.7,74,0.3820346095047328
6205,4494,3500,2477,5771,2017-12-07,5632,6144,2.4,1.7,1.3,0.9,2.2,4,0.5836320667337218
75797,58933,51365,44628,65522,2017-12-17,5632,6144,28.9,22.5,19.6,17.0,25.0,1,0.6685485152150252
36716,30746,26872,21303,34512,2017-12-27,5632,6144,14.0,11.7,10.3,8.1,13.2,77,0.6356825551618283
36213,27018,23252,18986,30803,2018-01-06,5632,6144,13.8,10.3,8.9,7.2,11.8,60,0.35362336575604725
69608,45093,35649,24551,51974,2018-01-26,5632,6144,26.6,17.2,13.6,9.4,19.8,50,0.5437530660042208
262144,262144,262144,262144,262144,2018-02-15,5632,6144,100.0,100.0,100.0,100.0,100.0,0,0.044922460466543884
24288,18638,14541,10688,22306,2018-03-17,5632,6144,9.3,7.1,5.5,4.1,8.5,3,0.7179571617595756
260157,241390,214039,186559,247841,2018-04-16,5632,6144,99.2,92.1,81.6,71.2,94.5,132,0.11457579927280255
1,0,0,0,0,2018-04-26,5632,6144,0.0,0.0,0.0,0.0,0.0,88,0.7406142305615264
208828,135263,114618,98641,145266,2018-05-06,5632,6144,79.7,51.6,43.7,37.6,55.4,95,0.03951810121058249
262144,262016,260911,258090,262144,2018-05-26,5632,6144,100.0,100.0,99.5,98.5,100.0,739,0.11691459171890795
0,0,0,0,0,2018-06-05,5632,6144,0.0,0.0,0.0,0.0,0.0,118,0.6778807840268335
15,0,0,0,0,2018-06-15,5632,6144,0.0,0.0,0.0,0.0,0.0,147,0.6275552343454438
131664,42291,12462,2710,53261,2018-06-25,5632,6144,50.2,16.1,4.8,1.0,20.3,132,0.4325571071214493
91011,66066,57072,47432,75579,2018-07-05,5632,6144,34.7,25.2,21.8,18.1,28.8,1079,0.4029239460123773
8,0,0,0,0,2018-07-15,5632,6144,0.0,0.0,0.0,0.0,0.0,1142,0.4705189950943528
24874,7679,1512,78,10516,2018-07-25,5632,6144,9.5,2.9,0.6,0.0,4.0,1249,0.3883024754177808
33110,20440,15805,9211,25255,2018-08-04,5632,6144,12.6,7.8,6.0,3.5,9.6,1212,0.3406268399108093
159840,132985,113508,95850,142074,2018-08-14,5632,6144,61.0,50.7,43.3,36.6,54.2,1887,0.1993053597096787
14506,9542,6955,3662,11954,2018-08-24,5632,6144,5.5,3.6,2.7,1.4,4.6,3798,0.21137162297289486
0,0,0,0,0,2018-09-03,5632,6144,0.0,0.0,0.0,0.0,0.0,4098,0.21163255920268192
133553,97358,85252,72865,108926,2018-09-13,5632,6144,50.9,37.1,32.5,27.8,41.6,3485,0.15009348157447258
64092,22693,15661,11686,27877,2018-10-03,5632,6144,24.4,8.7,6.0,4.5,10.6,4092,0.1676973398840495
180196,146430,133898,120560,160838,2018-10-23,5632,6144,68.7,55.9,51.1,46.0,61.4,2240,0.0943152831164806
20903,15951,12440,9644,18708,2018-11-02,5632,6144,8.0,6.1,4.7,3.7,7.1,2124,0.11225459024423914
37660,27130,21037,15140,33538,2018-11-12,5632,6144,14.4,10.3,8.0,5.8,12.8,4112,0.15180837636580358
240654,227919,218109,207621,234644,2018-11-22,5632,6144,91.8,86.9,83.2,79.2,89.5,3935,0.13499281882075315
33419,19063,16685,14172,22178,2018-12-02,5632,6144,12.7,7.3,6.4,5.4,8.5,4132,0.1501551315803687
262095,261812,261086,259144,262144,2019-01-01,5632,6144,100.0,99.9,99.6,98.9,100.0,208,0.14777908081914926
76557,49608,38137,27085,59648,2019-01-21,5632,6144,29.2,18.9,14.5,10.3,22.8,3,0.6149681400323189
36,0,0,0,0,2019-02-20,5632,6144,0.0,0.0,0.0,0.0,0.0,38,0.6087553600338186
63244,43640,33178,24055,49989,2019-03-02,5632,6144,24.1,16.6,12.7,9.2,19.1,13,0.6119349646532933
16,0,0,0,0,2019-03-12,5632,6144,0.0,0.0,0.0,0.0,0.0,2,0.6305234904055425
262122,262084,261958,261351,262144,2019-04-11,5632,6144,100.0,100.0,99.9,99.7,100.0,50,-0.015190335410033562
262144,262136,262117,262064,262144,2019-04-21,5632,6144,100.0,100.0,100.0,100.0,100.0,0,0.0232990435567132
31424,10291,4985,1273,12536,2019-05-01,5632,6144,12.0,3.9,1.9,0.5,4.8,534,0.5222720255817828
18,0,0,0,0,2019-05-11,5632,6144,0.0,0.0,0.0,0.0,0.0,1314,0.4535729590252885
22666,3993,1411,5,4490,2019-05-21,5632,6144,8.6,1.5,0.5,0.0,1.7,440,0.4400375620712961
260516,238313,213075,189683,246525,2019-06-10,5632,6144,99.4,90.9,81.3,72.4,94.0,6,0.01912685413792992
3,0,0,0,0,2019-06-20,5632,6144,0.0,0.0,0.0,0.0,0.0,2584,0.35596282477361885
29507,23052,19421,15530,27136,2019-06-30,5632,6144,11.3,8.8,7.4,5.9,10.4,2698,0.2826159864732187
1,0,0,0,0,2019-07-20,5632,6144,0.0,0.0,0.0,0.0,0.0,2708,0.31931910238897226
167430,122148,108658,95146,138405,2019-07-30,5632,6144,63.9,46.6,41.4,36.3,52.8,2124,0.26384940899760884
0,0,0,0,0,2019-08-09,5632,6144,0.0,0.0,0.0,0.0,0.0,2714,0.2730959023026564
191831,178120,163259,146882,183013,2016-12-22,5632,6656,73.2,67.9,62.3,56.0,69.8,0,0.3551951695316244
136937,115302,103877,90945,122489,2017-01-01,5632,6656,52.2,44.0,39.6,34.7,46.7,80,0.1064852899406346
49738,36482,27234,19748,42960,2017-01-11,5632,6656,19.0,13.9,10.4,7.5,16.4,5,0.5873337708830502
210546,174562,157298,138240,186242,2017-02-10,5632,6656,80.3,66.6,60.0,52.7,71.0,61,0.5074754244255246
62004,44519,32442,17833,53144,2017-02-20,5632,6656,23.7,17.0,12.4,6.8,20.3,0,0.43474466934191497
144819,115802,101004,83688,126904,2017-03-02,5632,6656,55.2,44.2,38.5,31.9,48.4,7,0.4393959575110336
33851,25077,19592,14278,29628,2017-03-12,5632,6656,12.9,9.6,7.5,5.4,11.3,0,0.7355557464846901
7,1,0,0,0,2017-04-01,5632,6656,0.0,0.0,0.0,0.0,0.0,0,0.6436808630511607
2564,722,353,50,913,2017-04-11,5632,6656,1.0,0.3,0.1,0.0,0.3,1,0.6243721479096213
262144,262093,261315,260299,262144,2017-05-01,5632,6656,100.0,100.0,99.7,99.3,100.0,0,0.035910512532222785
