,tile,id,date,harvested,ndvi,cc_p80_perc,lat,lng
1285,5632_5120,18,2019-02-20,4034,0.6157001110752257,0.0,-20.37500922764607,148.52228852646647
1286,5632_5120,18,2019-03-02,5609,0.4942710760168404,11.1,-20.37500922764607,148.52228852646647
1287,5632_5120,18,2019-03-12,3996,0.6419909972919888,0.0,-20.37500922764607,148.52228852646647
1288,5632_5120,18,2019-04-11,2604,0.5137741835673687,33.1,-20.37500922764607,148.52228852646647
1289,5632_5120,18,2019-04-21,1775,0.3287045596953841,80.8,-20.37500922764607,148.52228852646647
1290,5632_5120,18,2019-05-01,995,0.3521146992750359,29.6,-20.37500922764607,148.52228852646647
1291,5632_5120,18,2019-05-11,1655,0.6511081063095937,0.0,-20.37500922764607,148.52228852646647
1292,5632_5120,18,2019-05-21,377,0.5882913672168458,3.2,-20.37500922764607,148.52228852646647
1293,5632_5120,18,2019-06-10,1597,0.2149239187838463,64.3,-20.37500922764607,148.52228852646647
1294,5632_5120,18,2019-06-20,7990,0.6451551091565396,0.0,-20.37500922764607,148.52228852646647
1295,5632_5120,18,2019-06-30,18717,0.5886317649689986,0.0,-20.37500922764607,148.52228852646647
1296,5632_5120,18,2019-07-20,25187,0.5372183541985387,0.0,-20.37500922764607,148.52228852646647
1297,5632_5120,18,2019-07-30,18765,0.3488251186316201,36.1,-20.37500922764607,148.52228852646647
1298,5632_5120,18,2019-08-09,47070,0.4615556558296675,0.0,-20.37500922764607,148.52228852646647
1299,5632_5632,19,2016-12-22,19319,0.3159933346949048,20.4,-20.4212664157669,148.5227421789541
1300,5632_5632,19,2017-01-01,14614,0.3907953164005882,25.6,-20.4212664157669,148.5227421789541
1301,5632_5632,19,2017-01-11,3106,0.4563582936467062,13.6,-20.4212664157669,148.5227421789541
1302,5632_5632,19,2017-02-10,2179,0.6025109345966729,4.2,-20.4212664157669,148.5227421789541
1303,5632_5632,19,2017-02-20,3323,0.5821761145234201,8.0,-20.4212664157669,148.5227421789541
1304,5632_5632,19,2017-03-02,6168,0.5688367684157951,22.7,-20.4212664157669,148.5227421789541
1305,5632_5632,19,2017-03-12,5572,0.5640930005788978,10.9,-20.4212664157669,148.5227421789541
1306,5632_5632,19,2017-04-01,8812,0.5238626101578114,0.0,-20.4212664157669,148.5227421789541
1307,5632_5632,19,2017-04-11,6862,0.5122035778812913,0.0,-20.4212664157669,148.5227421789541
1308,5632_5632,19,2017-05-01,3,0.04116842661308148,100.0,-20.4212664157669,148.5227421789541
1309,5632_5632,19,2017-05-11,10314,0.5842715662011516,0.0,-20.4212664157669,148.5227421789541
1310,5632_5632,19,2017-05-21,4286,0.2874941712189187,50.2,-20.4212664157669,148.5227421789541
1311,5632_5632,19,2017-05-31,3427,0.4989869305081438,1.1,-20.4212664157669,148.5227421789541
1312,5632_5632,19,2017-06-20,8487,0.5524706990952041,8.1,-20.4212664157669,148.5227421789541
1313,5632_5632,19,2017-07-10,1227,0.02695153893054436,89.2,-20.4212664157669,148.5227421789541
1314,5632_5632,19,2017-07-20,24475,0.5143673873939847,0.0,-20.4212664157669,148.5227421789541
1315,5632_5632,19,2017-07-30,25554,0.3660678044654802,9.9,-20.4212664157669,148.5227421789541
1316,5632_5632,19,2017-08-09,31426,0.4377403585970874,0.0,-20.4212664157669,148.5227421789541
1317,5632_5632,19,2017-08-19,33531,0.4000455098006252,0.0,-20.4212664157669,148.5227421789541
1318,5632_5632,19,2017-09-08,44100,0.31796867287560904,0.7,-20.4212664157669,148.5227421789541
1319,5632_5632,19,2017-09-18,38699,0.2230657835301672,26.4,-20.4212664157669,148.5227421789541
1320,5632_5632,19,2017-09-28,60607,0.2380038740450511,1.0,-20.4212664157669,148.5227421789541
1321,5632_5632,19,2017-10-08,59152,0.1877975420392098,24.5,-20.4212664157669,148.5227421789541
1322,5632_5632,19,2017-10-28,53952,0.27639133228583784,0.0,-20.4212664157669,148.5227421789541
1323,5632_5632,19,2017-11-07,47455,0.30169133018792715,1.5,-20.4212664157669,148.5227421789541
1324,5632_5632,19,2017-11-17,3369,0.06586887045757972,77.5,-20.4212664157669,148.5227421789541
1325,5632_5632,19,2017-11-27,15467,0.3930449341752201,12.3,-20.4212664157669,148.5227421789541
1326,5632_5632,19,2017-12-07,11831,0.492158403530456,0.5,-20.4212664157669,148.5227421789541
1327,5632_5632,19,2017-12-17,6071,0.439603318668409,23.0,-20.4212664157669,148.5227421789541
1328,5632_5632,19,2017-12-27,15220,0.3571744320040338,13.1,-20.4212664157669,148.5227421789541
1329,5632_5632,19,2018-01-06,14143,0.36835951273151735,16.3,-20.4212664157669,148.5227421789541
1330,5632_5632,19,2018-01-26,5350,0.18911808256041146,58.2,-20.4212664157669,148.5227421789541
1331,5632_5632,19,2018-02-15,109,0.056325164658034964,100.0,-20.4212664157669,148.5227421789541
1332,5632_5632,19,2018-03-17,4449,0.5672340185493516,11.2,-20.4212664157669,148.5227421789541
1333,5632_5632,19,2018-04-16,4267,0.31341032404286656,50.9,-20.4212664157669,148.5227421789541
1334,5632_5632,19,2018-04-26,12210,0.6179653016247502,0.0,-20.4212664157669,148.5227421789541
1335,5632_5632,19,2018-05-06,13090,0.3140111707863376,55.6,-20.4212664157669,148.5227421789541
1336,5632_5632,19,2018-05-26,2623,0.05015912978826777,96.9,-20.4212664157669,148.5227421789541
1337,5632_5632,19,2018-06-05,21473,0.5331822522146852,0.0,-20.4212664157669,148.5227421789541
1338,5632_5632,19,2018-06-15,20367,0.4901711707140347,0.0,-20.4212664157669,148.5227421789541
1339,5632_5632,19,2018-06-25,8696,0.37963439789993736,0.6,-20.4212664157669,148.5227421789541
1340,5632_5632,19,2018-07-05,22651,0.3884296321637463,13.1,-20.4212664157669,148.5227421789541
1341,5632_5632,19,2018-07-15,35612,0.43606717305510906,0.0,-20.4212664157669,148.5227421789541
1342,5632_5632,19,2018-07-25,32927,0.3674880526629854,0.4,-20.4212664157669,148.5227421789541
1343,5632_5632,19,2018-08-04,36624,0.32320415667451696,2.5,-20.4212664157669,148.5227421789541
1344,5632_5632,19,2018-08-14,43935,0.3293686825283471,0.9,-20.4212664157669,148.5227421789541
1345,5632_5632,19,2018-08-24,48765,0.296827720861507,0.8,-20.4212664157669,148.5227421789541
1346,5632_5632,19,2018-09-03,54147,0.3018081019687841,0.0,-20.4212664157669,148.5227421789541
1347,5632_5632,19,2018-09-13,55059,0.17887554434388794,31.6,-20.4212664157669,148.5227421789541
1348,5632_5632,19,2018-10-03,61587,0.17537013179048205,29.8,-20.4212664157669,148.5227421789541
1349,5632_5632,19,2018-10-23,41806,0.14728593213478414,38.7,-20.4212664157669,148.5227421789541
1350,5632_5632,19,2018-11-02,49876,0.2739298649922465,1.9,-20.4212664157669,148.5227421789541
1351,5632_5632,19,2018-11-12,34629,0.301809409967638,11.1,-20.4212664157669,148.5227421789541
1352,5632_5632,19,2018-11-22,27788,0.19593731934694306,53.6,-20.4212664157669,148.5227421789541
1353,5632_5632,19,2018-12-02,33705,0.3047513691098805,7.9,-20.4212664157669,148.5227421789541
1354,5632_5632,19,2019-01-01,843,0.04904917392581622,99.4,-20.4212664157669,148.5227421789541
1355,5632_5632,19,2019-01-21,1612,0.459878388277424,32.9,-20.4212664157669,148.5227421789541
1356,5632_5632,19,2019-02-20,1926,0.6125632569764432,0.0,-20.4212664157669,148.5227421789541
1357,5632_5632,19,2019-03-02,5033,0.5333628087521252,15.1,-20.4212664157669,148.5227421789541
1358,5632_5632,19,2019-03-12,6438,0.6104053659641,0.0,-20.4212664157669,148.5227421789541
1359,5632_5632,19,2019-04-11,3241,0.29896654083494306,74.9,-20.4212664157669,148.5227421789541
1360,5632_5632,19,2019-04-21,2719,0.1372822617751955,99.7,-20.4212664157669,148.5227421789541
1361,5632_5632,19,2019-05-01,2706,0.4943334172438678,8.4,-20.4212664157669,148.5227421789541
1362,5632_5632,19,2019-05-11,5804,0.6238119453544564,0.0,-20.4212664157669,148.5227421789541
1363,5632_5632,19,2019-05-21,8505,0.5556444224861179,2.5,-20.4212664157669,148.5227421789541
1364,5632_5632,19,2019-06-10,10815,0.3874335890374614,41.4,-20.4212664157669,148.5227421789541
1365,5632_5632,19,2019-06-20,21439,0.5613700143287246,0.0,-20.4212664157669,148.5227421789541
1366,5632_5632,19,2019-06-30,22876,0.5159693492399567,0.0,-20.4212664157669,148.5227421789541
1367,5632_5632,19,2019-07-20,30394,0.4694825411014034,0.0,-20.4212664157669,148.5227421789541
1368,5632_5632,19,2019-07-30,25991,0.2785638679546177,45.8,-20.4212664157669,148.5227421789541
1369,5632_5632,19,2019-08-09,41576,0.396418161594628,0.0,-20.4212664157669,148.5227421789541
1370,5632_6144,20,2016-12-22,121,0.3300968904268136,33.3,-20.467523733525685,148.52319595513583
1371,5632_6144,20,2017-01-01,192,0.1420765375817088,26.5,-20.467523733525685,148.52319595513583
1372,5632_6144,20,2017-01-11,0,0.6155973939447291,0.8,-20.467523733525685,148.52319595513583
1373,5632_6144,20,2017-02-10,0,0.7259553406771204,7.9,-20.467523733525685,148.52319595513583
1374,5632_6144,20,2017-02-20,0,0.5590915140172508,6.0,-20.467523733525685,148.52319595513583
1375,5632_6144,20,2017-03-02,64,0.5326420262963119,21.2,-20.467523733525685,148.52319595513583
1376,5632_6144,20,2017-03-12,1,0.7334468026371055,14.8,-20.467523733525685,148.52319595513583
1377,5632_6144,20,2017-04-01,0,0.6667570467655506,0.0,-20.467523733525685,148.52319595513583
1378,5632_6144,20,2017-04-11,0,0.6417809500641627,0.0,-20.467523733525685,148.52319595513583
1379,5632_6144,20,2017-05-01,30,0.06430092811292934,100.0,-20.467523733525685,148.52319595513583
1380,5632_6144,20,2017-05-11,40,0.6526747025655397,0.0,-20.467523733525685,148.52319595513583
1381,5632_6144,20,2017-05-21,118,0.4558798467682459,36.8,-20.467523733525685,148.52319595513583
1382,5632_6144,20,2017-05-31,89,0.5228242947969942,4.9,-20.467523733525685,148.52319595513583
1383,5632_6144,20,2017-06-20,18,0.4148743510412379,22.2,-20.467523733525685,148.52319595513583
1384,5632_6144,20,2017-07-10,45,0.5156009056483648,31.4,-20.467523733525685,148.52319595513583
1385,5632_6144,20,2017-07-20,59,0.6326269930816509,0.0,-20.467523733525685,148.52319595513583
1386,5632_6144,20,2017-07-30,993,0.13240764792390972,76.8,-20.467523733525685,148.52319595513583
1387,5632_6144,20,2017-08-09,313,0.5476746931777897,0.0,-20.467523733525685,148.52319595513583
1388,5632_6144,20,2017-08-19,833,0.4673862358839423,0.0,-20.467523733525685,148.52319595513583
1389,5632_6144,20,2017-09-08,1183,0.3722949829294263,0.0,-20.467523733525685,148.52319595513583
1390,5632_6144,20,2017-09-18,1912,0.2777637764038059,32.7,-20.467523733525685,148.52319595513583
1391,5632_6144,20,2017-09-28,2153,0.2577876509383568,6.5,-20.467523733525685,148.52319595513583
1392,5632_6144,20,2017-10-08,2063,0.18263496862782588,44.4,-20.467523733525685,148.52319595513583
1393,5632_6144,20,2017-10-28,3691,0.17351023872581628,0.0,-20.467523733525685,148.52319595513583
1394,5632_6144,20,2017-11-07,3078,0.22085852195915345,0.7,-20.467523733525685,148.52319595513583
1395,5632_6144,20,2017-11-17,656,0.3122714456039875,9.7,-20.467523733525685,148.52319595513583
1396,5632_6144,20,2017-11-27,74,0.3820346095047328,5.8,-20.467523733525685,148.52319595513583
1397,5632_6144,20,2017-12-07,4,0.5836320667337218,0.9,-20.467523733525685,148.52319595513583
1398,5632_6144,20,2017-12-17,1,0.6685485152150252,17.0,-20.467523733525685,148.52319595513583
1399,5632_6144,20,2017-12-27,77,0.6356825551618283,8.1,-20.467523733525685,148.52319595513583
1400,5632_6144,20,2018-01-06,60,0.35362336575604725,7.2,-20.467523733525685,148.52319595513583
1401,5632_6144,20,2018-01-26,50,0.5437530660042208,9.4,-20.467523733525685,148.52319595513583
1402,5632_6144,20,2018-02-15,0,0.044922460466543884,100.0,-20.467523733525685,148.52319595513583
1403,5632_6144,20,2018-03-17,3,0.7179571617595756,4.1,-20.467523733525685,148.52319595513583
1404,5632_6144,20,2018-04-16,132,0.11457579927280255,71.2,-20.467523733525685,148.52319595513583
1405,5632_6144,20,2018-04-26,88,0.7406142305615264,0.0,-20.467523733525685,148.52319595513583
1406,5632_6144,20,2018-05-06,95,0.03951810121058249,37.6,-20.467523733525685,148.52319595513583
1407,5632_6144,20,2018-05-26,739,0.11691459171890795,98.5,-20.467523733525685,148.52319595513583
1408,5632_6144,20,2018-06-05,118,0.6778807840268335,0.0,-20.467523733525685,148.52319595513583
1409,5632_6144,20,2018-06-15,147,0.6275552343454438,0.0,-20.467523733525685,148.52319595513583
1410,5632_6144,20,2018-06-25,132,0.4325571071214493,1.0,-20.467523733525685,148.52319595513583
1411,5632_6144,20,2018-07-05,1079,0.4029239460123773,18.1,-20.467523733525685,148.52319595513583
1412,5632_6144,20,2018-07-15,1142,0.4705189950943528,0.0,-20.467523733525685,148.52319595513583
1413,5632_6144,20,2018-07-25,1249,0.3883024754177808,0.0,-20.467523733525685,148.52319595513583
1414,5632_6144,20,2018-08-04,1212,0.3406268399108093,3.5,-20.467523733525685,148.52319595513583
1415,5632_6144,20,2018-08-14,1887,0.1993053597096787,36.6,-20.467523733525685,148.52319595513583
1416,5632_6144,20,2018-08-24,3798,0.21137162297289488,1.4,-20.467523733525685,148.52319595513583
1417,5632_6144,20,2018-09-03,4098,0.21163255920268192,0.0,-20.467523733525685,148.52319595513583
1418,5632_6144,20,2018-09-13,3485,0.15009348157447258,27.8,-20.467523733525685,148.52319595513583
1419,5632_6144,20,2018-10-03,4092,0.1676973398840495,4.5,-20.467523733525685,148.52319595513583
1420,5632_6144,20,2018-10-23,2240,0.0943152831164806,46.0,-20.467523733525685,148.52319595513583
1421,5632_6144,20,2018-11-02,2124,0.11225459024423914,3.7,-20.467523733525685,148.52319595513583
1422,5632_6144,20,2018-11-12,4112,0.15180837636580358,5.8,-20.467523733525685,148.52319595513583
1423,5632_6144,20,2018-11-22,3935,0.13499281882075315,79.2,-20.467523733525685,148.52319595513583
1424,5632_6144,20,2018-12-02,4132,0.1501551315803687,5.4,-20.467523733525685,148.52319595513583
1425,5632_6144,20,2019-01-01,208,0.14777908081914926,98.9,-20.467523733525685,148.52319595513583
1426,5632_6144,20,2019-01-21,3,0.6149681400323189,10.3,-20.467523733525685,148.52319595513583
1427,5632_6144,20,2019-02-20,38,0.6087553600338186,0.0,-20.467523733525685,148.52319595513583
1428,5632_6144,20,2019-03-02,13,0.6119349646532933,9.2,-20.467523733525685,148.52319595513583
1429,5632_6144,20,2019-03-12,2,0.6305234904055425,0.0,-20.467523733525685,148.52319595513583
1430,5632_6144,20,2019-04-11,50,-0.015190335410033562,99.7,-20.467523733525685,148.52319595513583
1431,5632_6144,20,2019-04-21,0,0.0232990435567132,100.0,-20.467523733525685,148.52319595513583
1432,5632_6144,20,2019-05-01,534,0.5222720255817828,0.5,-20.467523733525685,148.52319595513583
1433,5632_6144,20,2019-05-11,1314,0.4535729590252885,0.0,-20.467523733525685,148.52319595513583
1434,5632_6144,20,2019-05-21,440,0.4400375620712961,0.0,-20.467523733525685,148.52319595513583
1435,5632_6144,20,2019-06-10,6,0.01912685413792992,72.4,-20.467523733525685,148.52319595513583
1436,5632_6144,20,2019-06-20,2584,0.35596282477361885,0.0,-20.467523733525685,148.52319595513583
1437,5632_6144,20,2019-06-30,2698,0.2826159864732187,5.9,-20.467523733525685,148.52319595513583
1438,5632_6144,20,2019-07-20,2708,0.31931910238897226,0.0,-20.467523733525685,148.52319595513583
1439,5632_6144,20,2019-07-30,2124,0.26384940899760884,36.3,-20.467523733525685,148.52319595513583
1440,5632_6144,20,2019-08-09,2714,0.2730959023026564,0.0,-20.467523733525685,148.52319595513583
1441,5632_6656,21,2016-12-22,0,0.3551951695316244,56.0,-20.51378109097898,148.5236498621266
1442,5632_6656,21,2017-01-01,80,0.1064852899406346,34.7,-20.51378109097898,148.5236498621266
1443,5632_6656,21,2017-01-11,5,0.5873337708830502,7.5,-20.51378109097898,148.5236498621266
1444,5632_6656,21,2017-02-10,61,0.5074754244255246,52.7,-20.51378109097898,148.5236498621266
1445,5632_6656,21,2017-02-20,0,0.43474466934191497,6.8,-20.51378109097898,148.5236498621266
1446,5632_6656,21,2017-03-02,7,0.4393959575110336,31.9,-20.51378109097898,148.5236498621266
1447,5632_6656,21,2017-03-12,0,0.7355557464846901,5.4,-20.51378109097898,148.5236498621266
1448,5632_6656,21,2017-04-01,0,0.6436808630511607,0.0,-20.51378109097898,148.5236498621266
1449,5632_6656,21,2017-04-11,1,0.6243721479096213,0.0,-20.51378109097898,148.5236498621266
1450,5632_6656,21,2017-05-01,0,0.03591051253222278,99.3,-20.51378109097898,148.5236498621266
1451,5632_6656,21,2017-05-11,12,0.6318015062658212,0.0,-20.51378109097898,148.5236498621266
1452,5632_6656,21,2017-05-21,18,0.4106860818427186,42.7,-20.51378109097898,148.5236498621266
1453,5632_6656,21,2017-05-31,30,0.4855526249680653,6.0,-20.51378109097898,148.5236498621266
1454,5632_6656,21,2017-06-20,3,0.5496122615309107,12.7,-20.51378109097898,148.5236498621266
1455,5632_6656,21,2017-07-10,9,0.5174651474409728,36.9,-20.51378109097898,148.5236498621266
1456,5632_6656,21,2017-07-20,45,0.6102528482940865,0.0,-20.51378109097898,148.5236498621266
1457,5632_6656,21,2017-07-30,478,0.21539844685886889,16.9,-20.51378109097898,148.5236498621266
1458,5632_6656,21,2017-08-09,104,0.5297404827517612,0.0,-20.51378109097898,148.5236498621266
1459,5632_6656,21,2017-08-19,969,0.3739227439730336,0.0,-20.51378109097898,148.5236498621266
1460,5632_6656,21,2017-09-08,1113,0.3128659591151117,0.7,-20.51378109097898,148.5236498621266
1461,5632_6656,21,2017-09-18,495,0.12168330014368005,23.0,-20.51378109097898,148.5236498621266
1462,5632_6656,21,2017-09-28,1422,0.26274430406739635,0.5,-20.51378109097898,148.5236498621266
1463,5632_6656,21,2017-10-08,784,0.1054818472265657,33.2,-20.51378109097898,148.5236498621266
1464,5632_6656,21,2017-10-28,1723,0.2003727834504291,0.0,-20.51378109097898,148.5236498621266
1465,5632_6656,21,2017-11-07,1987,0.1941913724084304,5.0,-20.51378109097898,148.5236498621266
1466,5632_6656,21,2017-11-17,779,0.28167184650275073,17.4,-20.51378109097898,148.5236498621266
1467,5632_6656,21,2017-11-27,314,0.4118299563714789,15.7,-20.51378109097898,148.5236498621266
1468,5632_6656,21,2017-12-07,33,0.5604117339955954,0.2,-20.51378109097898,148.5236498621266
1469,5632_6656,21,2017-12-17,181,0.5783464442670738,13.8,-20.51378109097898,148.5236498621266
1470,5632_6656,21,2017-12-27,746,0.4819848280029728,6.3,-20.51378109097898,148.5236498621266
1471,5632_6656,21,2018-01-06,393,0.22083863512159088,17.3,-20.51378109097898,148.5236498621266
1472,5632_6656,21,2018-01-26,474,0.4616743783573825,17.8,-20.51378109097898,148.5236498621266
1473,5632_6656,21,2018-02-15,0,0.04666695807689656,100.0,-20.51378109097898,148.5236498621266
1474,5632_6656,21,2018-03-17,94,0.3964386527918506,29.9,-20.51378109097898,148.5236498621266
1475,5632_6656,21,2018-04-16,565,0.31239050923007816,37.3,-20.51378109097898,148.5236498621266
1476,5632_6656,21,2018-04-26,622,0.6050819194758752,0.0,-20.51378109097898,148.5236498621266
1477,5632_6656,21,2018-05-06,38,0.010799278962007896,71.7,-20.51378109097898,148.5236498621266
1478,5632_6656,21,2018-05-26,267,0.08293539922745924,59.9,-20.51378109097898,148.5236498621266
1479,5632_6656,21,2018-06-05,779,0.5014785366231524,0.0,-20.51378109097898,148.5236498621266
1480,5632_6656,21,2018-06-15,805,0.4567561328106467,0.0,-20.51378109097898,148.5236498621266
