harvested,date,x,y
8879,2018-09-13,7680,9728
13912,2018-10-03,7680,9728
12119,2018-10-23,7680,9728
11343,2018-11-02,7680,9728
8148,2018-11-12,7680,9728
4863,2018-11-22,7680,9728
6021,2018-12-02,7680,9728
82,2019-01-01,7680,9728
412,2019-01-21,7680,9728
15,2019-02-20,7680,9728
129,2019-03-02,7680,9728
74,2019-03-12,7680,9728
2027,2019-04-11,7680,9728
241,2019-04-21,7680,9728
83,2019-05-01,7680,9728
143,2019-05-11,7680,9728
342,2019-05-21,7680,9728
11,2019-06-10,7680,9728
1467,2019-06-20,7680,9728
3713,2019-06-30,7680,9728
4425,2019-07-20,7680,9728
4735,2019-07-30,7680,9728
5213,2019-08-09,7680,9728
5529,2016-12-22,8192,10240
2897,2017-01-01,8192,10240
1123,2017-01-11,8192,10240
1806,2017-02-10,8192,10240
2072,2017-02-20,8192,10240
1214,2017-03-02,8192,10240
733,2017-03-12,8192,10240
3560,2017-04-01,8192,10240
2638,2017-04-11,8192,10240
101,2017-05-01,8192,10240
4728,2017-05-11,8192,10240
4583,2017-05-21,8192,10240
2288,2017-05-31,8192,10240
5543,2017-06-20,8192,10240
6631,2017-07-10,8192,10240
15257,2017-07-20,8192,10240
16487,2017-07-30,8192,10240
26742,2017-08-09,8192,10240
29629,2017-08-19,8192,10240
38709,2017-09-08,8192,10240
30189,2017-09-18,8192,10240
47656,2017-09-28,8192,10240
44498,2017-10-08,8192,10240
27607,2017-10-28,8192,10240
21743,2017-11-07,8192,10240
4077,2017-11-17,8192,10240
3602,2017-11-27,8192,10240
6985,2017-12-07,8192,10240
5633,2017-12-17,8192,10240
7043,2017-12-27,8192,10240
3621,2018-01-06,8192,10240
1108,2018-01-26,8192,10240
1878,2018-02-15,8192,10240
1173,2018-03-17,8192,10240
1237,2018-04-16,8192,10240
862,2018-04-26,8192,10240
4753,2018-05-06,8192,10240
6878,2018-05-26,8192,10240
12661,2018-06-05,8192,10240
12882,2018-06-15,8192,10240
21529,2018-06-25,8192,10240
19560,2018-07-05,8192,10240
30070,2018-07-15,8192,10240
33254,2018-07-25,8192,10240
34753,2018-08-04,8192,10240
44473,2018-08-14,8192,10240
54051,2018-08-24,8192,10240
61917,2018-09-03,8192,10240
42884,2018-09-13,8192,10240
52719,2018-10-03,8192,10240
50485,2018-10-23,8192,10240
46097,2018-11-02,8192,10240
33346,2018-11-12,8192,10240
8000,2018-11-22,8192,10240
31138,2018-12-02,8192,10240
706,2019-01-01,8192,10240
688,2019-01-21,8192,10240
2762,2019-02-20,8192,10240
1305,2019-03-02,8192,10240
667,2019-03-12,8192,10240
2888,2019-04-11,8192,10240
996,2019-04-21,8192,10240
30,2019-05-01,8192,10240
3120,2019-05-11,8192,10240
1,2019-05-21,8192,10240
404,2019-06-10,8192,10240
11843,2019-06-20,8192,10240
14739,2019-06-30,8192,10240
20509,2019-07-20,8192,10240
23531,2019-07-30,8192,10240
25443,2019-08-09,8192,10240
970,2016-12-22,8704,10240
721,2017-01-01,8704,10240
103,2017-01-11,8704,10240
128,2017-02-10,8704,10240
239,2017-02-20,8704,10240
85,2017-03-02,8704,10240
153,2017-03-12,8704,10240
345,2017-04-01,8704,10240
348,2017-04-11,8704,10240
1,2017-05-01,8704,10240
696,2017-05-11,8704,10240
734,2017-05-21,8704,10240
713,2017-05-31,8704,10240
855,2017-06-20,8704,10240
1613,2017-07-10,8704,10240
3623,2017-07-20,8704,10240
4129,2017-07-30,8704,10240
4386,2017-08-09,8704,10240
5743,2017-08-19,8704,10240
7996,2017-09-08,8704,10240
8119,2017-09-18,8704,10240
8434,2017-09-28,8704,10240
8237,2017-10-08,8704,10240
6166,2017-10-28,8704,10240
4018,2017-11-07,8704,10240
933,2017-11-17,8704,10240
1401,2017-11-27,8704,10240
2317,2017-12-07,8704,10240
1646,2017-12-17,8704,10240
1447,2017-12-27,8704,10240
762,2018-01-06,8704,10240
135,2018-01-26,8704,10240
596,2018-02-15,8704,10240
219,2018-03-17,8704,10240
30,2018-04-16,8704,10240
332,2018-04-26,8704,10240
691,2018-05-06,8704,10240
632,2018-05-26,8704,10240
1227,2018-06-05,8704,10240
1972,2018-06-15,8704,10240
3672,2018-06-25,8704,10240
3024,2018-07-05,8704,10240
5027,2018-07-15,8704,10240
5537,2018-07-25,8704,10240
5467,2018-08-04,8704,10240
6209,2018-08-14,8704,10240
6911,2018-08-24,8704,10240
9154,2018-09-03,8704,10240
4477,2018-09-13,8704,10240
9347,2018-10-03,8704,10240
9130,2018-10-23,8704,10240
7949,2018-11-02,8704,10240
5695,2018-11-12,8704,10240
165,2018-11-22,8704,10240
5082,2018-12-02,8704,10240
16,2019-01-01,8704,10240
514,2019-01-21,8704,10240
418,2019-02-20,8704,10240
300,2019-03-02,8704,10240
10,2019-03-12,8704,10240
676,2019-04-11,8704,10240
0,2019-04-21,8704,10240
11,2019-05-01,8704,10240
856,2019-05-11,8704,10240
0,2019-05-21,8704,10240
396,2019-06-10,8704,10240
2456,2019-06-20,8704,10240
2787,2019-06-30,8704,10240
3842,2019-07-20,8704,10240
3524,2019-07-30,8704,10240
4901,2019-08-09,8704,10240
